"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_42.csv -i 1 35",,,,"Date:","14 Dec 2018 04:24:08 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544729057.733,0.0,0.063,36.648,0.0,0.0,63.290,111074473.0,110317579.0,95537770.0,106382394.0,106381194.0,106384541.0,34378.0,33874.0,34242.0
1544729058.733,0.125,0.062,35.603,0.0,0.0,64.210,112118805.0,111760830.0,95528888.0,106374337.0,106370069.0,106372020.0,33721.0,33281.0,33533.0
1544729059.732,0.062,0.125,36.875,0.0,0.0,62.938,112095933.0,111760383.0,95485461.0,106334986.0,106330452.0,106335392.0,33882.0,33528.0,33904.0
1544729060.733,0.063,0.125,38.899,0.0,0.0,60.913,112099402.0,111751273.0,95580457.0,106428504.0,106430361.0,106428111.0,34337.0,34025.0,34257.0
1544729061.732,0.125,0.062,35.625,0.062,0.0,64.125,111909241.0,111643216.0,95507399.0,106347755.0,106347699.0,106346171.0,34049.0,33417.0,33749.0
1544729062.733,0.0,0.125,37.477,0.0,0.0,62.399,112118266.0,111753685.0,95378273.0,106210432.0,106206573.0,106211492.0,33760.0,32977.0,33479.0
1544729063.732,0.063,0.0,38.649,0.0,0.0,61.288,112134860.0,111770460.0,95539089.0,106384795.0,106382941.0,106385439.0,34201.0,33581.0,34002.0
1544729064.732,0.062,0.0,37.227,0.0,0.0,62.711,112119799.0,111755923.0,95748259.0,106628074.0,106614580.0,106628247.0,34092.0,33633.0,34003.0
1544729065.733,0.188,0.188,94.559,0.0,0.0,5.066,95516037.0,95393431.0,6617218.0,7400465.0,7405835.0,7402830.0,2395.0,2375.0,2406.0
1544729066.732,0.062,0.062,78.0,0.0,0.0,21.875,12843373.0,12813500.0,3819.0,3390.0,4645.0,3390.0,31857.0,30538.0,31765.0
1544729067.732,1.998,0.687,64.919,0.0,0.0,32.397,112015652.0,111902935.0,3728.0,6835.0,4652.0,6835.0,30914.0,30068.0,31264.0
1544729068.732,0.0,0.0,75.297,0.0,0.0,24.703,112016131.0,111889262.0,3004.0,5036.0,3774.0,5036.0,35406.0,34438.0,35763.0
1544729069.732,0.062,0.062,76.0,0.0,0.0,23.875,112105275.0,111951218.0,1942.0,7974.0,2432.0,7974.0,35982.0,35144.0,36487.0
1544729070.732,0.062,0.187,73.329,0.0,0.0,26.421,112159107.0,111960446.0,3116.0,1406.0,3914.0,1406.0,36133.0,35250.0,36851.0
1544729071.732,0.063,0.0,73.421,0.0,0.0,26.517,112579434.0,112398380.0,2728.0,2272.0,3428.0,2272.0,36050.0,35170.0,36611.0
1544729072.732,0.062,0.062,74.312,0.0,0.0,25.562,111708913.0,111500184.0,3746.0,9078.0,4698.0,9078.0,36333.0,35595.0,36863.0
1544729073.732,0.125,0.0,74.984,0.0,0.0,24.891,112146705.0,111966085.0,4363.0,8285.0,5315.0,8285.0,36476.0,35462.0,36856.0
1544729074.732,0.125,0.0,75.640,0.0,0.0,24.235,112114869.0,111953687.0,2244.0,15536.0,2804.0,15536.0,36259.0,35181.0,36724.0
1544729075.733,0.187,0.187,75.141,0.0,0.0,24.485,112128639.0,111828616.0,3220.0,2494.0,4046.0,2494.0,35845.0,35254.0,36698.0
1544729076.732,0.063,0.0,75.047,0.0,0.0,24.891,112142612.0,111947663.0,2624.0,1184.0,3296.0,1184.0,36252.0,35350.0,36654.0
1544729077.732,2.312,0.500,70.750,0.0,0.0,26.438,112158382.0,111962831.0,3746.0,6613.0,4698.0,6613.0,34886.0,33841.0,35134.0
1544729078.732,0.062,0.0,74.688,0.0,0.0,25.250,111926002.0,111767637.0,3506.0,12096.0,4374.0,12096.0,35989.0,35046.0,36647.0
1544729079.732,0.0,0.0,75.672,0.0,0.0,24.328,112152199.0,111962209.0,1942.0,8094.0,2432.0,8094.0,36016.0,35163.0,36501.0
1544729080.732,0.0,0.125,76.390,0.0,0.0,23.485,112134018.0,111964975.0,3116.0,1406.0,3914.0,1406.0,35627.0,34978.0,36469.0
1544729081.733,0.188,0.125,88.875,0.0,0.0,10.812,90517862.0,90518021.0,3785.0,4436.0,4597.0,4436.0,14847.0,14519.0,15118.0
1544729082.732,0.125,0.062,99.812,0.0,0.0,0.0,9924.0,5894.0,3895.0,9180.0,4861.0,9180.0,6.0,5.0,10.0
1544729083.732,0.062,0.062,99.812,0.0,0.0,0.062,7238.0,3975.0,3306.0,6140.0,4146.0,6140.0,6.0,5.0,8.0
