"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_24.csv -i 1 35",,,,"Date:","14 Dec 2018 04:15:44 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728562.648,0.187,0.187,77.139,0.0,0.0,22.486,43052419.0,42963452.0,2783.0,7524.0,3329.0,7524.0,32216.0,31638.0,31631.0
1544728563.648,0.125,0.0,75.125,0.0,0.0,24.750,112004752.0,111869841.0,2762.0,6756.0,3462.0,6756.0,37087.0,35865.0,36143.0
1544728564.648,2.250,0.375,69.812,0.0,0.0,27.562,112110918.0,111966097.0,1666.0,10950.0,2086.0,10950.0,37277.0,35973.0,36332.0
1544728565.648,0.0,0.062,75.188,0.0,0.0,24.750,111868713.0,111794272.0,1148.0,518.0,1442.0,518.0,37333.0,36225.0,36518.0
1544728566.648,0.125,0.0,73.546,0.0,0.0,26.329,112090018.0,111960489.0,1726.0,5713.0,2160.0,5713.0,36784.0,35510.0,35902.0
1544728567.648,0.062,0.062,66.209,0.0,0.0,33.666,112148564.0,111963722.0,1528.0,4370.0,1920.0,4370.0,22233.0,21388.0,21721.0
1544728568.648,0.063,0.0,64.603,0.0,0.0,35.335,112030703.0,111938773.0,3054.0,9386.0,3810.0,9386.0,19934.0,19319.0,19526.0
1544728569.648,0.125,0.125,65.188,0.0,0.0,34.562,112087135.0,111967687.0,1562.0,6726.0,1954.0,6726.0,20888.0,20110.0,20487.0
1544728570.648,0.125,0.062,66.500,0.0,0.0,33.312,112109887.0,111949974.0,2309.0,3824.0,2743.0,3824.0,21322.0,20624.0,20920.0
1544728571.648,0.125,0.0,69.356,0.0,0.0,30.519,112004236.0,111957104.0,1726.0,8310.0,2160.0,8310.0,22676.0,21869.0,22159.0
1544728572.648,0.250,0.062,64.772,0.0,0.0,34.916,112118310.0,111953329.0,1830.0,5455.0,2292.0,5455.0,22145.0,21462.0,21701.0
1544728573.648,0.063,0.0,67.042,0.0,0.0,32.896,112102295.0,111967487.0,2710.0,6907.0,3396.0,6907.0,21712.0,21096.0,21417.0
1544728574.648,1.062,0.437,66.021,0.0,0.0,32.480,112126193.0,111966966.0,1666.0,10950.0,2086.0,10950.0,26875.0,25918.0,26231.0
1544728575.648,0.875,0.125,74.688,0.0,0.0,24.312,112103140.0,111963016.0,1148.0,518.0,1442.0,518.0,37339.0,36268.0,36489.0
1544728576.648,0.062,0.0,74.375,0.0,0.0,25.562,112140900.0,111967203.0,1778.0,5779.0,2226.0,5779.0,36426.0,35373.0,35610.0
1544728577.648,0.500,0.063,86.804,0.0,0.0,12.633,64903538.0,64868371.0,2439.0,6402.0,2915.0,6402.0,17040.0,16654.0,16489.0
1544728578.648,0.062,0.062,99.813,0.0,0.0,0.062,10152.0,5142.0,2606.0,2264.0,3264.0,2264.0,2.0,4.0,9.0
1544728579.648,0.562,0.187,99.188,0.0,0.0,0.062,9863.0,2784.0,1510.0,6672.0,1888.0,6672.0,3.0,4.0,9.0
