"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_18.csv -i 1 35",,,,"Date:","14 Dec 2018 04:13:13 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728408.984,0.063,0.063,37.523,0.0,0.0,62.351,112442792.0,111831487.0,95542957.0,106392088.0,106391051.0,106394799.0,34123.0,33777.0,34468.0
1544728409.985,0.062,0.125,40.725,0.062,0.0,59.026,112130843.0,111754862.0,95574795.0,106425754.0,106421859.0,106424326.0,35664.0,35523.0,36031.0
1544728410.985,0.062,0.062,91.500,0.0,0.0,8.375,56390403.0,56397931.0,12419430.0,13859447.0,13863652.0,13860875.0,4921.0,4930.0,4877.0
1544728411.984,0.0,0.125,72.125,0.0,0.0,27.750,50947850.0,50828875.0,1562.0,9126.0,1954.0,9126.0,18103.0,17975.0,18135.0
1544728412.984,0.125,0.125,66.521,0.0,0.0,33.229,111525275.0,111519403.0,2205.0,6185.0,2611.0,6185.0,22468.0,22245.0,22676.0
1544728413.984,0.062,0.125,66.938,0.0,0.0,32.875,112057533.0,111966223.0,2398.0,16764.0,2986.0,16764.0,23148.0,22731.0,23240.0
1544728414.984,0.063,0.125,72.295,0.0,0.0,27.517,112059147.0,111902252.0,984.0,444.0,1236.0,444.0,31803.0,31788.0,32709.0
1544728415.984,0.062,0.0,74.500,0.0,0.0,25.438,112150193.0,111967825.0,760.0,1384.0,956.0,1384.0,35552.0,36079.0,36923.0
1544728416.984,0.062,0.062,76.688,0.0,0.0,23.188,111929135.0,111968922.0,1510.0,4563.0,1888.0,4563.0,35468.0,35794.0,36675.0
1544728417.984,0.125,0.125,74.375,0.0,0.0,25.375,112045584.0,111965789.0,1148.0,5236.0,1442.0,5236.0,35127.0,35506.0,36349.0
1544728418.984,1.875,0.250,74.125,0.0,0.0,23.750,110979525.0,110919623.0,2660.0,14094.0,3304.0,14094.0,35624.0,36191.0,36977.0
1544728419.984,0.062,0.250,74.812,0.0,0.0,24.875,112117700.0,111967543.0,2051.0,3469.0,2429.0,3469.0,35549.0,35975.0,36695.0
1544728420.984,0.0,0.0,73.375,0.0,0.0,26.625,112052102.0,111961920.0,656.0,296.0,824.0,296.0,31905.0,32215.0,32596.0
1544728421.984,0.062,0.062,67.312,0.0,0.0,32.562,112032206.0,111969466.0,1666.0,9204.0,2086.0,9204.0,22179.0,21939.0,22322.0
1544728422.985,0.250,0.062,67.312,0.0,0.0,32.375,112007734.0,111673963.0,1234.0,4145.0,1542.0,4145.0,23877.0,23469.0,24320.0
1544728423.984,0.062,0.062,75.250,0.0,0.0,24.625,112088706.0,111968329.0,2510.0,16783.0,3126.0,16783.0,35751.0,36139.0,37063.0
1544728424.984,0.187,0.062,74.079,0.0,0.0,25.671,112027642.0,111966666.0,1088.0,518.0,1368.0,518.0,35683.0,35911.0,36908.0
1544728425.984,0.0,0.063,74.922,0.0,0.0,25.016,112097708.0,111968301.0,760.0,1384.0,956.0,1384.0,35838.0,36344.0,37107.0
1544728426.985,0.0,0.125,85.500,0.0,0.0,14.375,0.0,0.0,1510.0,4563.0,1888.0,4563.0,18917.0,19085.0,19584.0
1544728427.984,0.125,0.062,99.750,0.0,0.0,0.062,58028892.0,58186151.0,2051.0,7268.0,2429.0,7268.0,0.0,5.0,14.0
1544728428.985,2.249,0.437,97.314,0.0,0.0,0.0,9388.0,3286.0,2002.0,6828.0,2506.0,6828.0,15.0,4.0,6.0
