"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_38.csv -i 1 35",,,,"Date:","14 Dec 2018 04:22:10 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728955.716,0.250,0.188,74.562,0.0,0.0,25.0,112089578.0,111963596.0,2460.0,1110.0,3090.0,1110.0,36759.0,36687.0,35949.0
1544728956.716,0.125,0.062,74.625,0.0,0.0,25.188,112138968.0,111957547.0,2952.0,2346.0,3708.0,2346.0,36394.0,36370.0,35708.0
1544728957.716,0.125,0.062,76.140,0.062,0.0,23.610,112543310.0,112373297.0,2822.0,5155.0,3536.0,5155.0,36726.0,36642.0,36051.0
1544728958.716,0.062,0.0,76.188,0.0,0.0,23.750,111695028.0,111519983.0,2522.0,12678.0,3138.0,12678.0,36720.0,36650.0,36079.0
1544728959.716,0.063,0.063,76.986,0.0,0.0,22.889,112561345.0,112400926.0,2874.0,7330.0,3602.0,7330.0,36978.0,36820.0,36160.0
1544728960.716,0.062,0.125,76.092,0.0,0.0,23.720,111698713.0,111525571.0,2554.0,2244.0,3198.0,2244.0,36585.0,36463.0,35800.0
1544728961.716,1.188,0.125,72.045,0.0,0.0,26.642,112132545.0,111963333.0,4001.0,7376.0,4869.0,7376.0,37220.0,37446.0,36631.0
1544728962.716,0.438,0.250,73.688,0.0,0.0,25.625,112070792.0,111855637.0,2936.0,5982.0,3692.0,5982.0,36901.0,36825.0,36223.0
1544728963.717,0.062,0.0,87.125,0.0,0.0,12.812,73011531.0,73100812.0,2218.0,4608.0,2778.0,4608.0,18877.0,18662.0,18582.0
1544728964.716,0.062,0.062,99.813,0.0,0.0,0.062,16580.0,4531.0,3072.0,16870.0,3842.0,16870.0,5.0,4.0,14.0
1544728965.716,0.188,0.188,99.625,0.0,0.0,0.0,3432.0,3583.0,2296.0,1036.0,2884.0,1036.0,4.0,6.0,1.0
