"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_20.csv -i 1 35",,,,"Date:","14 Dec 2018 04:14:03 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728455.232,0.062,0.187,40.909,0.0,0.0,58.842,112137329.0,111765188.0,95555070.0,106394807.0,106396649.0,106397710.0,36540.0,35176.0,36061.0
1544728456.232,0.063,0.063,39.962,0.0,0.0,59.912,112124020.0,111751735.0,95571665.0,106420161.0,106420292.0,106418656.0,37148.0,35836.0,36789.0
1544728457.232,0.124,0.062,39.328,0.0,0.0,60.485,112574955.0,112200903.0,95541361.0,106392777.0,106386067.0,106392473.0,34818.0,33240.0,34273.0
1544728458.232,0.063,0.063,38.732,0.0,0.0,61.142,111684161.0,111316974.0,95603575.0,106455169.0,106449405.0,106440081.0,35062.0,33441.0,34491.0
1544728459.232,0.0,0.188,39.188,0.0,0.0,60.625,112573058.0,112200709.0,95556785.0,106403282.0,106403119.0,106419014.0,35781.0,34133.0,34972.0
1544728460.232,2.500,0.438,91.625,0.0,0.0,5.438,61994204.0,61975118.0,8082899.0,9030187.0,9032722.0,9032019.0,3079.0,2995.0,3042.0
1544728461.232,0.062,0.062,79.438,0.0,0.0,20.438,45262794.0,45136877.0,1398.0,8162.0,1748.0,8162.0,31198.0,31422.0,30860.0
1544728462.232,0.125,0.0,75.938,0.0,0.0,23.938,112122088.0,111971087.0,924.0,1458.0,1162.0,1458.0,36021.0,36503.0,36209.0
1544728463.232,0.0,0.062,76.688,0.0,0.0,23.250,112165760.0,111970063.0,1838.0,4429.0,2300.0,4429.0,36198.0,36418.0,36124.0
1544728464.232,0.125,0.062,75.625,0.0,0.0,24.188,112154479.0,111969961.0,1976.0,16538.0,2466.0,16538.0,35964.0,36414.0,35941.0
1544728465.232,0.062,0.0,75.812,0.062,0.0,24.062,112502320.0,112408492.0,2491.0,2669.0,2981.0,2669.0,35814.0,36312.0,36040.0
1544728466.232,0.062,0.062,74.438,0.0,0.0,25.438,112166806.0,111971379.0,1252.0,1606.0,1574.0,1606.0,35975.0,36604.0,36304.0
1544728467.232,0.062,0.062,73.954,0.0,0.0,25.921,111703557.0,111529066.0,966.0,4275.0,1204.0,4275.0,35807.0,36619.0,36057.0
1544728468.232,0.062,0.062,75.625,0.0,0.0,24.250,112140728.0,111970771.0,1838.0,5652.0,2300.0,5652.0,36291.0,36823.0,36489.0
1544728469.232,0.125,0.125,73.688,0.0,0.0,26.062,112104349.0,111945894.0,1726.0,6878.0,2160.0,6878.0,36164.0,36874.0,36341.0
1544728470.232,1.188,0.188,76.360,0.0,0.0,22.264,112167265.0,111965649.0,1580.0,1754.0,1986.0,1754.0,36770.0,37337.0,36677.0
1544728471.232,1.124,0.437,74.016,0.0,0.0,24.422,111946085.0,111767728.0,1450.0,7976.0,1814.0,7976.0,36445.0,37176.0,36547.0
1544728472.232,0.063,0.063,75.297,0.0,0.0,24.578,112130816.0,111969999.0,924.0,1458.0,1162.0,1458.0,36201.0,36812.0,36447.0
1544728473.232,0.125,0.062,74.453,0.0,0.0,25.359,112162122.0,111963226.0,2853.0,6473.0,3427.0,6473.0,36022.0,36436.0,36163.0
1544728474.232,0.125,0.125,72.625,0.0,0.0,27.125,112113006.0,111959324.0,2028.0,16472.0,2532.0,16472.0,36268.0,36937.0,36485.0
1544728475.232,0.062,0.062,74.688,0.0,0.0,25.188,112125893.0,111966077.0,1476.0,666.0,1854.0,666.0,36256.0,36569.0,36204.0
1544728476.232,0.062,0.062,88.312,0.0,0.0,11.562,60655008.0,60745315.0,1252.0,1606.0,1574.0,1606.0,16818.0,16966.0,16866.0
1544728477.232,0.063,0.063,99.875,0.0,0.0,0.0,16920.0,2529.0,966.0,4275.0,1204.0,4275.0,2.0,4.0,9.0
1544728478.232,0.062,0.062,99.875,0.0,0.0,0.0,7100.0,2957.0,1838.0,5532.0,2300.0,5532.0,4.0,4.0,6.0
