"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_26.csv -i 1 35",,,,"Date:","14 Dec 2018 04:16:34 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728611.494,0.125,0.062,93.812,0.0,0.0,6.0,31411353.0,31508530.0,9106412.0,10177630.0,10176583.0,10181457.0,3401.0,3428.0,3392.0
1544728612.494,0.063,0.0,71.857,0.0,0.0,28.080,75261238.0,75155094.0,2040.0,2229.0,2530.0,2229.0,19913.0,19675.0,20028.0
1544728613.494,0.062,0.125,67.665,0.0,0.0,32.147,112008835.0,111967662.0,2002.0,4449.0,2506.0,4449.0,20384.0,20031.0,20422.0
1544728614.494,0.125,0.125,63.875,0.0,0.0,35.875,111939081.0,111967207.0,1812.0,16476.0,2260.0,16476.0,22341.0,21971.0,22463.0
1544728615.494,0.125,0.250,66.500,0.0,0.0,33.125,112035595.0,111964281.0,2767.0,2912.0,3327.0,2912.0,20974.0,20602.0,20964.0
1544728616.494,0.0,0.0,66.458,0.0,0.0,33.542,112053163.0,111966189.0,2020.0,1976.0,2538.0,1976.0,20874.0,20569.0,21052.0
1544728617.494,2.812,0.500,69.750,0.0,0.0,26.938,111729906.0,111640985.0,1786.0,4765.0,2234.0,4765.0,33175.0,33276.0,33706.0
1544728618.494,0.062,0.0,74.766,0.0,0.0,25.172,112100766.0,111966913.0,1908.0,5660.0,2398.0,5660.0,35957.0,36082.0,36675.0
1544728619.494,0.062,0.125,75.203,0.0,0.0,24.610,0.0,0.0,1562.0,6804.0,1954.0,6804.0,36176.0,36103.0,36583.0
1544728620.494,0.062,0.125,75.438,0.0,0.0,24.375,112140717.0,111967707.0,2002.0,1968.0,2506.0,1968.0,35736.0,35871.0,36355.0
1544728621.494,0.063,0.063,75.031,0.0,0.0,24.844,112128935.0,111966152.0,2218.0,8466.0,2778.0,8466.0,36041.0,36016.0,36600.0
1544728622.494,0.250,0.187,75.031,0.0,0.0,24.532,112125859.0,111929042.0,1744.0,1828.0,2192.0,1828.0,35772.0,35869.0,36303.0
1544728623.494,0.375,0.125,69.731,0.0,0.0,29.769,112547186.0,112403425.0,2965.0,6452.0,3567.0,6452.0,26923.0,26670.0,27037.0
1544728624.494,0.125,0.062,67.688,0.0,0.0,32.125,112053629.0,111966748.0,1916.0,16344.0,2392.0,16344.0,23497.0,23074.0,23509.0
1544728625.494,0.125,0.062,69.188,0.0,0.0,30.625,111541815.0,111517482.0,1804.0,868.0,2266.0,868.0,22714.0,22343.0,22863.0
1544728626.494,0.062,0.062,67.375,0.0,0.0,32.500,112064797.0,111964822.0,2072.0,1976.0,2604.0,1976.0,22821.0,22300.0,22747.0
1544728627.494,2.438,0.688,81.812,0.062,0.0,15.0,112404544.0,112404106.0,1838.0,4711.0,2300.0,4711.0,10828.0,10598.0,10805.0
1544728628.494,0.063,0.063,99.875,0.0,0.0,0.0,29451504.0,29521616.0,1908.0,5540.0,2398.0,5540.0,2.0,3.0,8.0
1544728629.494,0.062,0.062,99.813,0.0,0.0,0.062,10303.0,3051.0,1960.0,13538.0,2422.0,13538.0,0.0,4.0,12.0
