"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_32.csv -i 1 35",,,,"Date:","14 Dec 2018 04:19:16 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728780.760,0.125,0.125,67.438,0.0,0.0,32.312,111994011.0,111961224.0,4329.0,4820.0,5281.0,4820.0,19753.0,19393.0,19520.0
1544728781.760,0.062,0.062,66.084,0.0,0.0,33.791,112548090.0,112404157.0,1346.0,8042.0,1682.0,8042.0,22660.0,22222.0,22136.0
1544728782.760,0.125,0.0,66.041,0.0,0.0,33.834,111621462.0,111530189.0,2184.0,2050.0,2744.0,2050.0,20372.0,20023.0,20041.0
1544728783.760,1.376,0.375,67.980,0.0,0.0,30.269,112060632.0,111963564.0,2166.0,4608.0,2712.0,4608.0,27478.0,27053.0,26735.0
1544728784.760,0.439,0.376,75.282,0.0,0.0,23.902,112062902.0,111936908.0,2684.0,16846.0,3356.0,16846.0,36539.0,36288.0,35693.0
1544728785.760,0.062,0.062,76.401,0.0,0.0,23.474,112169439.0,111967176.0,3116.0,1406.0,3914.0,1406.0,36151.0,36045.0,35088.0
1544728786.760,0.125,0.0,75.953,0.0,0.0,23.923,112110067.0,111969105.0,1252.0,1606.0,1574.0,1606.0,36414.0,36351.0,35494.0
1544728787.760,0.062,0.062,76.125,0.0,0.0,23.750,112114939.0,111967788.0,2330.0,4933.0,2918.0,4933.0,36245.0,36045.0,35487.0
1544728788.760,0.125,0.125,74.296,0.0,0.0,25.453,112142535.0,111964225.0,3129.0,7898.0,3773.0,7898.0,36024.0,35797.0,34954.0
1544728789.760,0.062,0.062,86.946,0.0,0.0,12.929,86791714.0,86808258.0,2382.0,7042.0,2984.0,7042.0,18600.0,18594.0,18030.0
1544728790.760,0.125,0.188,99.688,0.0,0.0,0.0,3332.0,3089.0,3291.0,2560.0,4131.0,2560.0,6.0,6.0,9.0
1544728791.760,0.125,0.0,99.875,0.0,0.0,0.0,5256.0,3337.0,1346.0,7976.0,1682.0,7976.0,2.0,3.0,6.0
