"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_30.csv -i 1 35",,,,"Date:","14 Dec 2018 04:18:24 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728725.244,0.125,0.125,75.360,0.0,0.0,24.390,112022943.0,111864501.0,1036.0,444.0,1302.0,444.0,36642.0,36321.0,35582.0
1544728726.244,0.0,0.0,75.062,0.0,0.0,24.938,112069850.0,111870924.0,2564.0,2252.0,3222.0,2252.0,36570.0,36264.0,35646.0
1544728727.244,0.188,0.125,75.312,0.0,0.0,24.375,112126111.0,111897875.0,1294.0,4589.0,1616.0,4589.0,36483.0,35900.0,35464.0
1544728728.244,0.187,0.0,75.953,0.0,0.0,23.860,112163952.0,111870578.0,4712.0,8560.0,5748.0,8560.0,36484.0,35793.0,35575.0
1544728729.244,0.125,0.062,73.625,0.0,0.0,26.188,112083368.0,111857786.0,2238.0,7158.0,2812.0,7158.0,36907.0,36263.0,35730.0
1544728730.244,0.063,0.125,74.296,0.0,0.0,25.516,112109661.0,111881865.0,1159.0,1598.0,1453.0,1598.0,36751.0,36114.0,35902.0
1544728731.244,0.062,0.125,73.641,0.0,0.0,26.171,112520895.0,112311806.0,2356.0,1036.0,2958.0,1036.0,36847.0,36307.0,35748.0
1544728732.244,2.253,0.250,71.715,0.0,0.0,25.782,111587136.0,111515910.0,1536.0,9196.0,1914.0,9196.0,37707.0,37270.0,36843.0
1544728733.244,0.062,0.125,73.766,0.0,0.0,26.046,112115219.0,111887353.0,3642.0,5235.0,4566.0,5235.0,37043.0,36509.0,36009.0
1544728734.244,0.062,0.062,75.515,0.0,0.0,24.360,112112739.0,111964503.0,2580.0,16648.0,3224.0,16648.0,36577.0,35902.0,35509.0
1544728735.244,0.188,0.125,75.109,0.0,0.0,24.578,112138949.0,111890603.0,1036.0,444.0,1302.0,444.0,36629.0,36335.0,35653.0
1544728736.244,0.188,0.062,65.062,0.0,0.0,34.688,0.0,0.0,3363.0,4276.0,4077.0,4276.0,23890.0,23280.0,23279.0
1544728737.244,0.500,0.125,84.188,0.0,0.0,15.188,112098123.0,111881193.0,1294.0,4489.0,1616.0,4489.0,11524.0,11205.0,11260.0
1544728738.244,0.188,0.0,99.750,0.0,0.0,0.062,50682552.0,50849348.0,3384.0,6206.0,4252.0,6206.0,6.0,6.0,5.0
1544728739.244,0.125,0.063,99.812,0.0,0.0,0.0,7824.0,5319.0,2330.0,7042.0,2918.0,7042.0,4.0,5.0,19.0
