"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_14.csv -i 1 35",,,,"Date:","14 Dec 2018 04:11:34 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728319.330,0.062,0.188,75.250,0.0,0.0,24.500,112137550.0,111954226.0,1390.0,7744.0,1740.0,7744.0,36125.0,35868.0,37135.0
1544728320.330,0.0,0.062,74.250,0.0,0.0,25.688,112158806.0,111956778.0,388.0,148.0,486.0,148.0,36062.0,35705.0,36974.0
1544728321.330,0.125,0.062,70.188,0.0,0.0,29.625,112541655.0,112390502.0,1268.0,8990.0,1576.0,8990.0,29620.0,29017.0,30017.0
1544728322.330,0.375,0.125,67.334,0.0,0.0,32.165,112126602.0,111922038.0,2637.0,6465.0,3155.0,6465.0,25692.0,25003.0,25945.0
1544728323.330,0.062,0.062,76.280,0.0,0.0,23.596,111658625.0,111517460.0,1070.0,7116.0,1336.0,7116.0,36252.0,35777.0,37203.0
1544728324.330,2.188,0.250,68.250,0.0,0.0,29.312,112553121.0,112392126.0,1286.0,9702.0,1608.0,9702.0,30663.0,30228.0,31207.0
1544728325.330,0.063,0.063,68.668,0.0,0.0,31.207,111647048.0,111506786.0,432.0,1236.0,544.0,1236.0,23404.0,22965.0,23633.0
1544728326.330,0.062,0.062,67.875,0.0,0.0,32.0,112081271.0,111956929.0,1182.0,4415.0,1476.0,4415.0,23746.0,23321.0,24050.0
1544728327.330,0.125,0.0,82.250,0.0,0.0,17.625,112082314.0,111954053.0,1580.0,5392.0,1986.0,5392.0,11208.0,10861.0,11211.0
1544728328.330,0.0,0.0,99.938,0.0,0.0,0.062,17070657.0,17222938.0,820.0,370.0,1030.0,370.0,0.0,2.0,5.0
1544728329.330,0.125,0.250,99.625,0.0,0.0,0.0,14241.0,2509.0,1684.0,14540.0,2076.0,14540.0,1.0,4.0,15.0
