"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_4.csv -i 1 35",,,,"Date:","14 Dec 2018 04:07:19 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728055.874,0.062,0.125,57.438,0.0,0.0,42.375,53223355.0,53221778.0,48021937.0,53537909.0,53537346.0,53539283.0,25083.0,24538.0,24512.0
1544728056.874,0.125,0.0,94.121,0.0,0.0,5.754,44030829.0,44021841.0,7420319.0,8277801.0,8279426.0,8278913.0,3841.0,3783.0,3739.0
1544728057.874,0.062,0.062,83.260,0.0,0.0,16.615,15932131.0,15920875.0,544.0,3860.0,684.0,3860.0,19182.0,19705.0,19594.0
1544728058.874,0.062,0.125,80.375,0.0,0.0,19.438,53112587.0,53112718.0,700.0,14056.0,840.0,14056.0,25124.0,25937.0,25768.0
1544728059.874,0.0,0.063,81.551,0.0,0.0,18.386,59855881.0,59842742.0,963.0,2032.0,1061.0,2032.0,24204.0,24850.0,24888.0
1544728060.874,0.125,0.125,83.073,0.0,0.0,16.677,53662145.0,53660222.0,578.0,8562.0,718.0,8562.0,24414.0,25187.0,25135.0
1544728061.874,0.0,0.0,79.550,0.0,0.0,20.450,57267749.0,57259552.0,492.0,222.0,618.0,222.0,25399.0,26191.0,26251.0
1544728062.874,0.562,0.125,78.014,0.0,0.0,21.299,57292107.0,57287374.0,690.0,4879.0,858.0,4879.0,24903.0,25674.0,25549.0
1544728063.874,1.501,0.250,78.799,0.0,0.0,19.450,61074288.0,61049599.0,476.0,14857.0,588.0,14857.0,25395.0,26057.0,26027.0
1544728064.874,0.125,0.0,79.263,0.062,0.0,20.550,62178370.0,62175476.0,146.0,1154.0,174.0,1154.0,25458.0,26120.0,26309.0
1544728065.874,0.062,0.062,77.764,0.0,0.0,22.111,61680496.0,61667511.0,526.0,4119.0,652.0,4119.0,24983.0,25738.0,25769.0
1544728066.874,0.125,0.063,78.111,0.0,0.0,21.701,56316622.0,56311596.0,1507.0,3516.0,1745.0,3516.0,25017.0,25696.0,25723.0
1544728067.874,0.062,0.062,78.513,0.0,0.0,21.362,59537148.0,59529232.0,544.0,3860.0,684.0,3860.0,25178.0,26051.0,25953.0
1544728068.874,0.125,0.313,77.173,0.0,0.0,22.389,62928700.0,62924971.0,250.0,7168.0,306.0,7168.0,25759.0,26369.0,26298.0
1544728069.874,0.062,0.062,79.263,0.0,0.0,20.612,55762246.0,55760536.0,71.0,66.0,85.0,66.0,23951.0,24607.0,24660.0
1544728070.874,0.0,0.063,79.425,0.0,0.0,20.513,57422049.0,57423494.0,578.0,8694.0,718.0,8694.0,24864.0,25550.0,25623.0
1544728071.874,0.125,0.062,80.875,0.0,0.0,18.938,54094940.0,54084576.0,492.0,222.0,618.0,222.0,24039.0,24628.0,24935.0
1544728072.874,0.500,0.188,90.188,0.0,0.0,9.125,38541310.0,38543800.0,784.0,4945.0,966.0,4945.0,11919.0,12401.0,12271.0
1544728073.874,1.875,0.438,97.688,0.0,0.0,0.0,32913.0,2871.0,396.0,14532.0,480.0,14532.0,0.0,1.0,15.0
1544728074.874,0.062,0.125,99.812,0.0,0.0,0.0,4996.0,1760.0,1067.0,3186.0,1193.0,3186.0,0.0,1.0,10.0
