"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_44.csv -i 1 35",,,,"Date:","14 Dec 2018 04:25:12 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544729122.720,0.062,0.062,36.0,0.0,0.0,63.875,111563398.0,111294278.0,95470199.0,106309637.0,106305051.0,106309637.0,34894.0,34674.0,34922.0
1544729123.720,0.062,0.0,36.875,0.0,0.0,63.062,112473481.0,112173037.0,95472701.0,106308412.0,106306643.0,106308412.0,34603.0,34621.0,34800.0
1544729124.720,0.062,0.125,36.875,0.0,0.0,62.938,111598567.0,111296461.0,95471774.0,106315860.0,106306934.0,106315860.0,35178.0,34862.0,35167.0
1544729125.720,0.250,0.062,36.352,0.0,0.0,63.335,112009561.0,111751803.0,95439968.0,106269338.0,106267330.0,106269338.0,35580.0,35435.0,35608.0
1544729126.720,0.062,0.125,36.750,0.0,0.0,63.062,111998852.0,111726379.0,95460676.0,106289373.0,106290068.0,106289373.0,35234.0,35131.0,35270.0
1544729127.720,0.0,0.0,35.169,0.0,0.0,64.831,112041634.0,111761475.0,95456221.0,106293150.0,106290905.0,106293150.0,34871.0,34627.0,34919.0
1544729128.720,0.062,0.062,37.601,0.0,0.0,62.274,112043468.0,111732072.0,95483276.0,106319784.0,106318492.0,106319784.0,35506.0,35308.0,35455.0
1544729129.720,1.501,0.250,92.745,0.0,0.0,5.503,39658890.0,39747939.0,8274941.0,9249147.0,9244595.0,9249147.0,3308.0,3275.0,3251.0
1544729130.720,1.250,0.312,75.312,0.0,0.0,23.125,68180584.0,67976391.0,2952.0,1440.0,3708.0,1440.0,30854.0,31150.0,30816.0
1544729131.720,0.125,0.187,75.094,0.0,0.0,24.594,112057668.0,111955768.0,2400.0,2232.0,3016.0,2232.0,36380.0,36677.0,36450.0
1544729132.720,0.125,0.063,74.359,0.0,0.0,25.453,111972512.0,111954385.0,3582.0,9070.0,4492.0,9070.0,36066.0,36280.0,36081.0
1544729133.720,0.125,0.125,73.517,0.0,0.0,26.234,112044806.0,111954669.0,3470.0,6195.0,4352.0,6195.0,36219.0,36541.0,36419.0
1544729134.720,0.125,0.0,73.046,0.250,0.0,26.579,112084576.0,111952584.0,4095.0,14830.0,4977.0,14830.0,36303.0,36550.0,36465.0
1544729135.720,0.188,0.062,71.875,0.0,0.0,27.875,112041930.0,111955900.0,3150.0,5946.0,3948.0,5946.0,36422.0,36668.0,36547.0
1544729136.720,0.062,0.062,74.250,0.0,0.0,25.625,111989348.0,111941035.0,2296.0,1090.0,2884.0,1090.0,36304.0,36534.0,36380.0
1544729137.720,0.062,0.062,74.750,0.0,0.0,25.125,112003363.0,111955414.0,3478.0,6593.0,4360.0,6593.0,36473.0,36616.0,36457.0
1544729138.720,0.062,0.062,74.0,0.0,0.0,25.875,112026197.0,111953065.0,3670.0,12104.0,4580.0,12104.0,36518.0,36705.0,36552.0
1544729139.720,0.187,0.125,74.641,0.0,0.0,25.047,112013137.0,111940184.0,3090.0,8492.0,3874.0,8492.0,36438.0,36642.0,36503.0
1544729140.720,2.126,0.375,71.044,0.0,0.0,26.454,0.0,0.0,2952.0,1332.0,3708.0,1332.0,37025.0,37550.0,37720.0
1544729141.720,0.062,0.062,74.188,0.0,0.0,25.688,111726979.0,111319460.0,3415.0,4276.0,4143.0,4276.0,36205.0,36597.0,36387.0
1544729142.720,0.125,0.062,73.625,0.0,0.0,26.188,111977670.0,111954658.0,3530.0,9286.0,4426.0,9286.0,36346.0,36709.0,36423.0
1544729143.720,0.062,0.062,72.625,0.0,0.0,27.250,111962951.0,111956344.0,3470.0,6214.0,4352.0,6214.0,31972.0,32067.0,31876.0
1544729144.720,0.062,0.062,66.188,0.0,0.0,33.688,111930375.0,111915439.0,3132.0,12648.0,3916.0,12648.0,19782.0,19593.0,19744.0
1544729145.720,0.188,0.125,84.312,0.0,0.0,15.375,111917585.0,111809864.0,3202.0,5880.0,4014.0,5880.0,10343.0,10125.0,10269.0
1544729146.720,0.062,0.250,99.688,0.0,0.0,0.0,38665384.0,38709832.0,2324.0,1078.0,2926.0,1078.0,4.0,4.0,4.0
1544729147.720,0.250,0.0,99.688,0.0,0.0,0.062,1380.0,3591.0,3530.0,6473.0,4426.0,6473.0,9.0,8.0,15.0
