"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_8.csv -i 1 35",,,,"Date:","14 Dec 2018 04:08:59 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728149.435,0.063,0.063,38.149,0.0,0.0,61.726,111917240.0,111587793.0,95491449.0,106339441.0,106326969.0,106319772.0,35566.0,35201.0,34889.0
1544728150.435,0.062,0.0,37.477,0.0,0.0,62.461,111688703.0,111331476.0,95595685.0,106443474.0,106444266.0,106460658.0,35555.0,35130.0,34755.0
1544728151.435,0.062,0.062,38.125,0.0,0.0,61.750,112137015.0,111764768.0,95530973.0,106379393.0,106370107.0,106378261.0,35267.0,34691.0,34523.0
1544728152.435,0.062,0.062,40.812,0.0,0.0,59.062,112136972.0,111751436.0,95590380.0,106438502.0,106438506.0,106440898.0,35851.0,35483.0,35193.0
1544728153.435,0.188,0.125,38.750,0.0,0.0,60.938,112577364.0,112206442.0,95218123.0,106030407.0,106018601.0,106029676.0,36430.0,35792.0,35386.0
1544728154.435,0.125,0.0,42.312,0.0,0.0,57.562,111270330.0,111148111.0,95404626.0,106233248.0,106231074.0,106234294.0,36369.0,36204.0,35633.0
1544728155.435,0.062,0.0,36.500,0.0,0.0,63.438,112559218.0,112205320.0,95654035.0,106509455.0,106508068.0,106509912.0,34845.0,34574.0,34233.0
1544728156.435,0.750,0.125,91.938,0.0,0.0,7.188,100471414.0,100343455.0,10041686.0,11215006.0,11214634.0,11216187.0,4084.0,3941.0,3937.0
1544728157.435,0.750,0.125,77.938,0.0,0.0,21.188,6696239.0,6654355.0,2145.0,7322.0,2537.0,7322.0,27567.0,26858.0,26684.0
1544728158.435,0.125,0.0,76.688,0.0,0.0,23.188,98925146.0,98826197.0,328.0,148.0,412.0,148.0,37271.0,36380.0,36504.0
1544728159.435,0.062,0.125,73.438,0.0,0.0,26.375,112128785.0,111928216.0,589.0,7374.0,729.0,7374.0,36532.0,35717.0,36046.0
1544728160.435,0.062,0.125,72.438,0.0,0.0,27.375,111373102.0,111376144.0,492.0,222.0,618.0,222.0,36839.0,36000.0,36023.0
1544728161.435,0.062,0.0,75.438,0.0,0.0,24.500,111978849.0,111972241.0,1114.0,8974.0,1394.0,8974.0,36386.0,35619.0,35705.0
1544728162.435,0.062,0.0,75.688,0.0,0.0,24.250,111997767.0,111962686.0,1234.0,4145.0,1542.0,4145.0,37008.0,35895.0,36057.0
1544728163.435,0.187,0.125,73.329,0.062,0.0,26.296,112425450.0,112377904.0,776.0,12638.0,958.0,12638.0,36280.0,35474.0,35548.0
1544728164.435,0.125,0.0,77.812,0.0,0.0,22.062,111266640.0,111173681.0,1231.0,5537.0,1399.0,5537.0,36761.0,35776.0,35874.0
1544728165.435,0.0,0.063,74.547,0.0,0.0,25.391,112134848.0,111974482.0,742.0,1376.0,924.0,1376.0,37078.0,36297.0,36424.0
1544728166.435,0.125,0.062,75.703,0.0,0.0,24.110,112091981.0,111967445.0,854.0,4267.0,1064.0,4267.0,36969.0,36066.0,36130.0
1544728167.435,2.503,0.375,65.832,0.0,0.0,31.289,111902944.0,111610058.0,1088.0,5236.0,1368.0,5236.0,26294.0,25428.0,25704.0
1544728168.435,0.062,0.250,66.833,0.0,0.0,32.854,111950675.0,111917028.0,328.0,148.0,412.0,148.0,22009.0,21383.0,21559.0
1544728169.435,0.187,0.062,66.396,0.0,0.0,33.354,112092724.0,111991201.0,414.0,7362.0,512.0,7362.0,21758.0,21075.0,21312.0
1544728170.435,0.062,0.062,68.688,0.0,0.0,31.188,111870026.0,111893162.0,492.0,222.0,618.0,222.0,21964.0,21307.0,21481.0
1544728171.435,0.063,0.0,66.834,0.0,0.0,33.104,111986762.0,111965558.0,1010.0,8974.0,1262.0,8974.0,22264.0,21589.0,21906.0
1544728172.435,0.375,0.125,83.448,0.0,0.0,16.052,100141612.0,100198057.0,2197.0,6082.0,2603.0,6082.0,11972.0,11675.0,11774.0
1544728173.435,0.375,0.250,99.313,0.0,0.0,0.062,6439.0,1767.0,818.0,12506.0,1000.0,12506.0,0.0,2.0,10.0
1544728174.435,0.0,0.125,99.875,0.0,0.0,0.0,15516.0,1183.0,268.0,3468.0,338.0,3468.0,0.0,2.0,4.0
