"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_36.csv -i 1 35",,,,"Date:","14 Dec 2018 04:21:11 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"net/veth31e08a5",,"interrupts",,
1544728881.552,0.063,0.063,40.088,0.0,0.0,59.787,112560335.0,112194459.0,95561901.0,106405837.0,106408991.0,106406544.0,36441.0,34692.0,34425.0
1544728882.552,0.062,0.0,40.562,0.0,0.0,59.375,112124683.0,111760496.0,95549709.0,106399489.0,106392328.0,106399502.0,36386.0,34476.0,34193.0
1544728883.552,0.062,0.125,39.850,0.0,0.0,59.963,112137673.0,111759936.0,95554925.0,106400941.0,106400839.0,106401842.0,36329.0,34524.0,34235.0
1544728884.553,0.062,0.0,40.475,0.0,0.0,59.463,112136395.0,111759862.0,95561586.0,106422857.0,106409290.0,106422325.0,36050.0,33871.0,33819.0
1544728885.552,0.250,0.188,37.086,0.0,0.0,62.477,111697461.0,111323033.0,95323755.0,106137248.0,106139151.0,106137178.0,34681.0,33023.0,32740.0
1544728886.552,0.0,0.0,38.211,0.0,0.0,61.789,112295787.0,112081593.0,95536297.0,106381294.0,106381278.0,106382472.0,35755.0,33946.0,33729.0
1544728887.552,0.125,0.062,40.912,0.0,0.0,58.901,112131444.0,111756197.0,95627035.0,106485598.0,106477101.0,106478610.0,36277.0,34448.0,34181.0
1544728888.552,1.814,0.625,90.494,0.0,0.0,7.067,96894378.0,96777013.0,11024090.0,12296839.0,12303400.0,12304731.0,4505.0,4258.0,4214.0
1544728889.552,0.125,0.0,77.812,0.0,0.0,22.062,11006279.0,10884970.0,3142.0,7927.0,3940.0,7927.0,30931.0,29607.0,29437.0
1544728890.552,0.0,0.187,74.703,0.062,0.0,25.047,111640573.0,111469825.0,2132.0,1016.0,2678.0,1016.0,37266.0,35805.0,35573.0
1544728891.552,0.0,0.062,73.938,0.0,0.0,26.0,112065706.0,111954238.0,2072.0,1976.0,2604.0,1976.0,37246.0,35852.0,35494.0
1544728892.552,0.125,0.0,75.562,0.0,0.0,24.312,112153105.0,111966519.0,2762.0,8754.0,3462.0,8754.0,37578.0,35903.0,35860.0
1544728893.552,0.562,0.125,72.829,0.0,0.0,26.483,112123320.0,111964425.0,3777.0,8051.0,4589.0,8051.0,37312.0,35562.0,35432.0
1544728894.552,0.062,0.0,74.812,0.0,0.0,25.125,111870113.0,111828695.0,3288.0,16120.0,4114.0,16120.0,37655.0,36031.0,35813.0
1544728895.552,0.125,0.125,74.109,0.0,0.0,25.641,112509679.0,112404153.0,2236.0,2050.0,2810.0,2050.0,37395.0,35808.0,35554.0
1544728896.552,0.0,0.062,75.188,0.0,0.0,24.750,111663353.0,111532029.0,1864.0,868.0,2340.0,868.0,37505.0,35978.0,35691.0
1544728897.552,0.125,0.0,74.062,0.0,0.0,25.812,112110933.0,111964637.0,2908.0,6243.0,3636.0,6243.0,37566.0,35995.0,35853.0
1544728898.552,1.126,0.313,73.108,0.0,0.0,25.453,112528489.0,112400299.0,2512.0,4814.0,3156.0,4814.0,38166.0,36385.0,36329.0
1544728899.552,1.124,0.375,74.157,0.0,0.0,24.345,111696043.0,111527598.0,3592.0,15540.0,4474.0,15540.0,38137.0,36486.0,36226.0
1544728900.552,0.0,0.0,74.343,0.0,0.0,25.657,112038627.0,111966011.0,2028.0,942.0,2546.0,942.0,37290.0,35746.0,35626.0
1544728901.552,0.062,0.062,72.705,0.062,0.0,27.108,112094163.0,111960953.0,3027.0,3917.0,3657.0,3917.0,37615.0,35858.0,35684.0
1544728902.552,0.062,0.0,74.141,0.0,0.0,25.796,112077075.0,111966564.0,2926.0,8708.0,3668.0,8708.0,37476.0,35910.0,35808.0
1544728903.552,0.125,0.062,74.188,0.0,0.0,25.625,112089421.0,111955053.0,2814.0,5918.0,3528.0,5918.0,37470.0,35890.0,35790.0
1544728904.553,0.063,0.063,87.179,0.0,0.0,12.695,94420084.0,94451461.0,3236.0,15922.0,4048.0,15922.0,18151.0,17349.0,17307.0
1544728905.553,0.188,0.312,99.500,0.0,0.0,0.0,6974.0,3765.0,2114.0,2042.0,2646.0,2042.0,2.0,5.0,9.0
1544728906.552,0.0,0.062,99.938,0.0,0.0,0.0,1288.0,3155.0,1968.0,888.0,2472.0,888.0,3.0,4.0,2.0
